ID,Model,BoxInclusion,MaskInclusion,NumberOfPOIs,POIPlacementAlgorithm,PerimeterBuffer,BoundingBoxDistortion,MaskDistortion,avg_sam_mask_AP_50_95
3033,Mask R-CNN,True,True,4,Random,10%,90%,110%,
3034,Mask R-CNN,True,True,4,Random,10%,100%,90%,
3035,Mask R-CNN,True,True,4,Random,10%,100%,100%,
3036,Mask R-CNN,True,True,4,Random,10%,100%,110%,
3037,Mask R-CNN,True,True,4,Random,10%,110%,90%,
3038,Mask R-CNN,True,True,4,Random,10%,110%,100%,
3039,Mask R-CNN,True,True,4,Random,10%,110%,110%,
3040,Mask R-CNN,True,True,4,Random,15%,90%,90%,
3041,Mask R-CNN,True,True,4,Random,15%,90%,100%,
3042,Mask R-CNN,True,True,4,Random,15%,90%,110%,
3043,Mask R-CNN,True,True,4,Random,15%,100%,90%,
3044,Mask R-CNN,True,True,4,Random,15%,100%,100%,
3045,Mask R-CNN,True,True,4,Random,15%,100%,110%,
3046,Mask R-CNN,True,True,4,Random,15%,110%,90%,
3047,Mask R-CNN,True,True,4,Random,15%,110%,100%,
3048,Mask R-CNN,True,True,4,Random,15%,110%,110%,
3049,Mask R-CNN,True,True,4,Distance Max,0%,90%,90%,
3050,Mask R-CNN,True,True,4,Distance Max,0%,90%,100%,
3051,Mask R-CNN,True,True,4,Distance Max,0%,90%,110%,
3052,Mask R-CNN,True,True,4,Distance Max,0%,100%,90%,
3053,Mask R-CNN,True,True,4,Distance Max,0%,100%,100%,
3054,Mask R-CNN,True,True,4,Distance Max,0%,100%,110%,
3055,Mask R-CNN,True,True,4,Distance Max,0%,110%,90%,
3056,Mask R-CNN,True,True,4,Distance Max,0%,110%,100%,
3057,Mask R-CNN,True,True,4,Distance Max,0%,110%,110%,
3058,Mask R-CNN,True,True,4,Distance Max,5%,90%,90%,
3059,Mask R-CNN,True,True,4,Distance Max,5%,90%,100%,
3060,Mask R-CNN,True,True,4,Distance Max,5%,90%,110%,
3061,Mask R-CNN,True,True,4,Distance Max,5%,100%,90%,
3062,Mask R-CNN,True,True,4,Distance Max,5%,100%,100%,
3063,Mask R-CNN,True,True,4,Distance Max,5%,100%,110%,
3064,Mask R-CNN,True,True,4,Distance Max,5%,110%,90%,
3065,Mask R-CNN,True,True,4,Distance Max,5%,110%,100%,
3066,Mask R-CNN,True,True,4,Distance Max,5%,110%,110%,
3067,Mask R-CNN,True,True,4,Distance Max,10%,90%,90%,
3068,Mask R-CNN,True,True,4,Distance Max,10%,90%,100%,
3069,Mask R-CNN,True,True,4,Distance Max,10%,90%,110%,
3070,Mask R-CNN,True,True,4,Distance Max,10%,100%,90%,
3071,Mask R-CNN,True,True,4,Distance Max,10%,100%,100%,
3072,Mask R-CNN,True,True,4,Distance Max,10%,100%,110%,
3073,Mask R-CNN,True,True,4,Distance Max,10%,110%,90%,
3074,Mask R-CNN,True,True,4,Distance Max,10%,110%,100%,
3075,Mask R-CNN,True,True,4,Distance Max,10%,110%,110%,
3076,Mask R-CNN,True,True,4,Distance Max,15%,90%,90%,
3077,Mask R-CNN,True,True,4,Distance Max,15%,90%,100%,
3078,Mask R-CNN,True,True,4,Distance Max,15%,90%,110%,
3079,Mask R-CNN,True,True,4,Distance Max,15%,100%,90%,
3080,Mask R-CNN,True,True,4,Distance Max,15%,100%,100%,
3081,Mask R-CNN,True,True,4,Distance Max,15%,100%,110%,
3082,Mask R-CNN,True,True,4,Distance Max,15%,110%,90%,
3083,Mask R-CNN,True,True,4,Distance Max,15%,110%,100%,
3084,Mask R-CNN,True,True,4,Distance Max,15%,110%,110%,
3085,Mask R-CNN,True,True,4,Voronoi,0%,90%,90%,
3086,Mask R-CNN,True,True,4,Voronoi,0%,90%,100%,
3087,Mask R-CNN,True,True,4,Voronoi,0%,90%,110%,
3088,Mask R-CNN,True,True,4,Voronoi,0%,100%,90%,
3089,Mask R-CNN,True,True,4,Voronoi,0%,100%,100%,
3090,Mask R-CNN,True,True,4,Voronoi,0%,100%,110%,
3091,Mask R-CNN,True,True,4,Voronoi,0%,110%,90%,
3092,Mask R-CNN,True,True,4,Voronoi,0%,110%,100%,
3093,Mask R-CNN,True,True,4,Voronoi,0%,110%,110%,
3094,Mask R-CNN,True,True,4,Voronoi,5%,90%,90%,
3095,Mask R-CNN,True,True,4,Voronoi,5%,90%,100%,
3096,Mask R-CNN,True,True,4,Voronoi,5%,90%,110%,
3097,Mask R-CNN,True,True,4,Voronoi,5%,100%,90%,
3098,Mask R-CNN,True,True,4,Voronoi,5%,100%,100%,
3099,Mask R-CNN,True,True,4,Voronoi,5%,100%,110%,
3100,Mask R-CNN,True,True,4,Voronoi,5%,110%,90%,
3101,Mask R-CNN,True,True,4,Voronoi,5%,110%,100%,
3102,Mask R-CNN,True,True,4,Voronoi,5%,110%,110%,
3103,Mask R-CNN,True,True,4,Voronoi,10%,90%,90%,
3104,Mask R-CNN,True,True,4,Voronoi,10%,90%,100%,
3105,Mask R-CNN,True,True,4,Voronoi,10%,90%,110%,
3106,Mask R-CNN,True,True,4,Voronoi,10%,100%,90%,
3107,Mask R-CNN,True,True,4,Voronoi,10%,100%,100%,
3108,Mask R-CNN,True,True,4,Voronoi,10%,100%,110%,
3109,Mask R-CNN,True,True,4,Voronoi,10%,110%,90%,
3110,Mask R-CNN,True,True,4,Voronoi,10%,110%,100%,
3111,Mask R-CNN,True,True,4,Voronoi,10%,110%,110%,
3112,Mask R-CNN,True,True,4,Voronoi,15%,90%,90%,
3113,Mask R-CNN,True,True,4,Voronoi,15%,90%,100%,
3114,Mask R-CNN,True,True,4,Voronoi,15%,90%,110%,
3115,Mask R-CNN,True,True,4,Voronoi,15%,100%,90%,
3116,Mask R-CNN,True,True,4,Voronoi,15%,100%,100%,
3117,Mask R-CNN,True,True,4,Voronoi,15%,100%,110%,
3118,Mask R-CNN,True,True,4,Voronoi,15%,110%,90%,
3119,Mask R-CNN,True,True,4,Voronoi,15%,110%,100%,
3120,Mask R-CNN,True,True,4,Voronoi,15%,110%,110%,
3121,Mask R-CNN,True,True,5,Random,0%,90%,90%,
3122,Mask R-CNN,True,True,5,Random,0%,90%,100%,
3123,Mask R-CNN,True,True,5,Random,0%,90%,110%,
3124,Mask R-CNN,True,True,5,Random,0%,100%,90%,
3125,Mask R-CNN,True,True,5,Random,0%,100%,100%,
3126,Mask R-CNN,True,True,5,Random,0%,100%,110%,
3127,Mask R-CNN,True,True,5,Random,0%,110%,90%,
3128,Mask R-CNN,True,True,5,Random,0%,110%,100%,
3129,Mask R-CNN,True,True,5,Random,0%,110%,110%,
3130,Mask R-CNN,True,True,5,Random,5%,90%,90%,
3131,Mask R-CNN,True,True,5,Random,5%,90%,100%,
3132,Mask R-CNN,True,True,5,Random,5%,90%,110%,
3133,Mask R-CNN,True,True,5,Random,5%,100%,90%,
3134,Mask R-CNN,True,True,5,Random,5%,100%,100%,
3135,Mask R-CNN,True,True,5,Random,5%,100%,110%,
3136,Mask R-CNN,True,True,5,Random,5%,110%,90%,
3137,Mask R-CNN,True,True,5,Random,5%,110%,100%,
3138,Mask R-CNN,True,True,5,Random,5%,110%,110%,
3139,Mask R-CNN,True,True,5,Random,10%,90%,90%,
3140,Mask R-CNN,True,True,5,Random,10%,90%,100%,
3141,Mask R-CNN,True,True,5,Random,10%,90%,110%,
3142,Mask R-CNN,True,True,5,Random,10%,100%,90%,
3143,Mask R-CNN,True,True,5,Random,10%,100%,100%,
3144,Mask R-CNN,True,True,5,Random,10%,100%,110%,
3145,Mask R-CNN,True,True,5,Random,10%,110%,90%,
3146,Mask R-CNN,True,True,5,Random,10%,110%,100%,
3147,Mask R-CNN,True,True,5,Random,10%,110%,110%,
3148,Mask R-CNN,True,True,5,Random,15%,90%,90%,
3149,Mask R-CNN,True,True,5,Random,15%,90%,100%,
3150,Mask R-CNN,True,True,5,Random,15%,90%,110%,
3151,Mask R-CNN,True,True,5,Random,15%,100%,90%,
3152,Mask R-CNN,True,True,5,Random,15%,100%,100%,
3153,Mask R-CNN,True,True,5,Random,15%,100%,110%,
3154,Mask R-CNN,True,True,5,Random,15%,110%,90%,
3155,Mask R-CNN,True,True,5,Random,15%,110%,100%,
3156,Mask R-CNN,True,True,5,Random,15%,110%,110%,
3157,Mask R-CNN,True,True,5,Distance Max,0%,90%,90%,
3158,Mask R-CNN,True,True,5,Distance Max,0%,90%,100%,
3159,Mask R-CNN,True,True,5,Distance Max,0%,90%,110%,
3160,Mask R-CNN,True,True,5,Distance Max,0%,100%,90%,
3161,Mask R-CNN,True,True,5,Distance Max,0%,100%,100%,
3162,Mask R-CNN,True,True,5,Distance Max,0%,100%,110%,
3163,Mask R-CNN,True,True,5,Distance Max,0%,110%,90%,
3164,Mask R-CNN,True,True,5,Distance Max,0%,110%,100%,
3165,Mask R-CNN,True,True,5,Distance Max,0%,110%,110%,
3166,Mask R-CNN,True,True,5,Distance Max,5%,90%,90%,
3167,Mask R-CNN,True,True,5,Distance Max,5%,90%,100%,
3168,Mask R-CNN,True,True,5,Distance Max,5%,90%,110%,
3169,Mask R-CNN,True,True,5,Distance Max,5%,100%,90%,
3170,Mask R-CNN,True,True,5,Distance Max,5%,100%,100%,
3171,Mask R-CNN,True,True,5,Distance Max,5%,100%,110%,
3172,Mask R-CNN,True,True,5,Distance Max,5%,110%,90%,
3173,Mask R-CNN,True,True,5,Distance Max,5%,110%,100%,
3174,Mask R-CNN,True,True,5,Distance Max,5%,110%,110%,
3175,Mask R-CNN,True,True,5,Distance Max,10%,90%,90%,
3176,Mask R-CNN,True,True,5,Distance Max,10%,90%,100%,
3177,Mask R-CNN,True,True,5,Distance Max,10%,90%,110%,
3178,Mask R-CNN,True,True,5,Distance Max,10%,100%,90%,
3179,Mask R-CNN,True,True,5,Distance Max,10%,100%,100%,
3180,Mask R-CNN,True,True,5,Distance Max,10%,100%,110%,
3181,Mask R-CNN,True,True,5,Distance Max,10%,110%,90%,
3182,Mask R-CNN,True,True,5,Distance Max,10%,110%,100%,
3183,Mask R-CNN,True,True,5,Distance Max,10%,110%,110%,
3184,Mask R-CNN,True,True,5,Distance Max,15%,90%,90%,
3185,Mask R-CNN,True,True,5,Distance Max,15%,90%,100%,
3186,Mask R-CNN,True,True,5,Distance Max,15%,90%,110%,
3187,Mask R-CNN,True,True,5,Distance Max,15%,100%,90%,
3188,Mask R-CNN,True,True,5,Distance Max,15%,100%,100%,
3189,Mask R-CNN,True,True,5,Distance Max,15%,100%,110%,
3190,Mask R-CNN,True,True,5,Distance Max,15%,110%,90%,
3191,Mask R-CNN,True,True,5,Distance Max,15%,110%,100%,
3192,Mask R-CNN,True,True,5,Distance Max,15%,110%,110%,
3193,Mask R-CNN,True,True,5,Voronoi,0%,90%,90%,
3194,Mask R-CNN,True,True,5,Voronoi,0%,90%,100%,
3195,Mask R-CNN,True,True,5,Voronoi,0%,90%,110%,
3196,Mask R-CNN,True,True,5,Voronoi,0%,100%,90%,
3197,Mask R-CNN,True,True,5,Voronoi,0%,100%,100%,
3198,Mask R-CNN,True,True,5,Voronoi,0%,100%,110%,
3199,Mask R-CNN,True,True,5,Voronoi,0%,110%,90%,
3200,Mask R-CNN,True,True,5,Voronoi,0%,110%,100%,
3201,Mask R-CNN,True,True,5,Voronoi,0%,110%,110%,
3202,Mask R-CNN,True,True,5,Voronoi,5%,90%,90%,
3203,Mask R-CNN,True,True,5,Voronoi,5%,90%,100%,
3204,Mask R-CNN,True,True,5,Voronoi,5%,90%,110%,
3205,Mask R-CNN,True,True,5,Voronoi,5%,100%,90%,
3206,Mask R-CNN,True,True,5,Voronoi,5%,100%,100%,
3207,Mask R-CNN,True,True,5,Voronoi,5%,100%,110%,
3208,Mask R-CNN,True,True,5,Voronoi,5%,110%,90%,
3209,Mask R-CNN,True,True,5,Voronoi,5%,110%,100%,
3210,Mask R-CNN,True,True,5,Voronoi,5%,110%,110%,
3211,Mask R-CNN,True,True,5,Voronoi,10%,90%,90%,
3212,Mask R-CNN,True,True,5,Voronoi,10%,90%,100%,
3213,Mask R-CNN,True,True,5,Voronoi,10%,90%,110%,
3214,Mask R-CNN,True,True,5,Voronoi,10%,100%,90%,
3215,Mask R-CNN,True,True,5,Voronoi,10%,100%,100%,
3216,Mask R-CNN,True,True,5,Voronoi,10%,100%,110%,
3217,Mask R-CNN,True,True,5,Voronoi,10%,110%,90%,
3218,Mask R-CNN,True,True,5,Voronoi,10%,110%,100%,
3219,Mask R-CNN,True,True,5,Voronoi,10%,110%,110%,
3220,Mask R-CNN,True,True,5,Voronoi,15%,90%,90%,
3221,Mask R-CNN,True,True,5,Voronoi,15%,90%,100%,
3222,Mask R-CNN,True,True,5,Voronoi,15%,90%,110%,
3223,Mask R-CNN,True,True,5,Voronoi,15%,100%,90%,
3224,Mask R-CNN,True,True,5,Voronoi,15%,100%,100%,
3225,Mask R-CNN,True,True,5,Voronoi,15%,100%,110%,
3226,Mask R-CNN,True,True,5,Voronoi,15%,110%,90%,
3227,Mask R-CNN,True,True,5,Voronoi,15%,110%,100%,
3228,Mask R-CNN,True,True,5,Voronoi,15%,110%,110%,
3229,Mask R-CNN,True,True,6,Random,0%,90%,90%,
3230,Mask R-CNN,True,True,6,Random,0%,90%,100%,
3231,Mask R-CNN,True,True,6,Random,0%,90%,110%,
3232,Mask R-CNN,True,True,6,Random,0%,100%,90%,
3233,Mask R-CNN,True,True,6,Random,0%,100%,100%,
3234,Mask R-CNN,True,True,6,Random,0%,100%,110%,
3235,Mask R-CNN,True,True,6,Random,0%,110%,90%,
3236,Mask R-CNN,True,True,6,Random,0%,110%,100%,
3237,Mask R-CNN,True,True,6,Random,0%,110%,110%,
3238,Mask R-CNN,True,True,6,Random,5%,90%,90%,
3239,Mask R-CNN,True,True,6,Random,5%,90%,100%,
3240,Mask R-CNN,True,True,6,Random,5%,90%,110%,
3241,Mask R-CNN,True,True,6,Random,5%,100%,90%,
3242,Mask R-CNN,True,True,6,Random,5%,100%,100%,
3243,Mask R-CNN,True,True,6,Random,5%,100%,110%,
3244,Mask R-CNN,True,True,6,Random,5%,110%,90%,
3245,Mask R-CNN,True,True,6,Random,5%,110%,100%,
3246,Mask R-CNN,True,True,6,Random,5%,110%,110%,
3247,Mask R-CNN,True,True,6,Random,10%,90%,90%,
3248,Mask R-CNN,True,True,6,Random,10%,90%,100%,
3249,Mask R-CNN,True,True,6,Random,10%,90%,110%,
3250,Mask R-CNN,True,True,6,Random,10%,100%,90%,
3251,Mask R-CNN,True,True,6,Random,10%,100%,100%,
3252,Mask R-CNN,True,True,6,Random,10%,100%,110%,
3253,Mask R-CNN,True,True,6,Random,10%,110%,90%,
3254,Mask R-CNN,True,True,6,Random,10%,110%,100%,
3255,Mask R-CNN,True,True,6,Random,10%,110%,110%,
3256,Mask R-CNN,True,True,6,Random,15%,90%,90%,
3257,Mask R-CNN,True,True,6,Random,15%,90%,100%,
3258,Mask R-CNN,True,True,6,Random,15%,90%,110%,
3259,Mask R-CNN,True,True,6,Random,15%,100%,90%,
3260,Mask R-CNN,True,True,6,Random,15%,100%,100%,
3261,Mask R-CNN,True,True,6,Random,15%,100%,110%,
3262,Mask R-CNN,True,True,6,Random,15%,110%,90%,
3263,Mask R-CNN,True,True,6,Random,15%,110%,100%,
3264,Mask R-CNN,True,True,6,Random,15%,110%,110%,
3265,Mask R-CNN,True,True,6,Distance Max,0%,90%,90%,
3266,Mask R-CNN,True,True,6,Distance Max,0%,90%,100%,
3267,Mask R-CNN,True,True,6,Distance Max,0%,90%,110%,
3268,Mask R-CNN,True,True,6,Distance Max,0%,100%,90%,
3269,Mask R-CNN,True,True,6,Distance Max,0%,100%,100%,
3270,Mask R-CNN,True,True,6,Distance Max,0%,100%,110%,
3271,Mask R-CNN,True,True,6,Distance Max,0%,110%,90%,
3272,Mask R-CNN,True,True,6,Distance Max,0%,110%,100%,
3273,Mask R-CNN,True,True,6,Distance Max,0%,110%,110%,
3274,Mask R-CNN,True,True,6,Distance Max,5%,90%,90%,
3275,Mask R-CNN,True,True,6,Distance Max,5%,90%,100%,
3276,Mask R-CNN,True,True,6,Distance Max,5%,90%,110%,
3277,Mask R-CNN,True,True,6,Distance Max,5%,100%,90%,
3278,Mask R-CNN,True,True,6,Distance Max,5%,100%,100%,
3279,Mask R-CNN,True,True,6,Distance Max,5%,100%,110%,
3280,Mask R-CNN,True,True,6,Distance Max,5%,110%,90%,
3281,Mask R-CNN,True,True,6,Distance Max,5%,110%,100%,
3282,Mask R-CNN,True,True,6,Distance Max,5%,110%,110%,
3283,Mask R-CNN,True,True,6,Distance Max,10%,90%,90%,
3284,Mask R-CNN,True,True,6,Distance Max,10%,90%,100%,
3285,Mask R-CNN,True,True,6,Distance Max,10%,90%,110%,
3286,Mask R-CNN,True,True,6,Distance Max,10%,100%,90%,
3287,Mask R-CNN,True,True,6,Distance Max,10%,100%,100%,
3288,Mask R-CNN,True,True,6,Distance Max,10%,100%,110%,
3289,Mask R-CNN,True,True,6,Distance Max,10%,110%,90%,
3290,Mask R-CNN,True,True,6,Distance Max,10%,110%,100%,
3291,Mask R-CNN,True,True,6,Distance Max,10%,110%,110%,
3292,Mask R-CNN,True,True,6,Distance Max,15%,90%,90%,
3293,Mask R-CNN,True,True,6,Distance Max,15%,90%,100%,
3294,Mask R-CNN,True,True,6,Distance Max,15%,90%,110%,
3295,Mask R-CNN,True,True,6,Distance Max,15%,100%,90%,
3296,Mask R-CNN,True,True,6,Distance Max,15%,100%,100%,
3297,Mask R-CNN,True,True,6,Distance Max,15%,100%,110%,
3298,Mask R-CNN,True,True,6,Distance Max,15%,110%,90%,
3299,Mask R-CNN,True,True,6,Distance Max,15%,110%,100%,
3300,Mask R-CNN,True,True,6,Distance Max,15%,110%,110%,
3301,Mask R-CNN,True,True,6,Voronoi,0%,90%,90%,
3302,Mask R-CNN,True,True,6,Voronoi,0%,90%,100%,
3303,Mask R-CNN,True,True,6,Voronoi,0%,90%,110%,
3304,Mask R-CNN,True,True,6,Voronoi,0%,100%,90%,
3305,Mask R-CNN,True,True,6,Voronoi,0%,100%,100%,
3306,Mask R-CNN,True,True,6,Voronoi,0%,100%,110%,
3307,Mask R-CNN,True,True,6,Voronoi,0%,110%,90%,
3308,Mask R-CNN,True,True,6,Voronoi,0%,110%,100%,
3309,Mask R-CNN,True,True,6,Voronoi,0%,110%,110%,
3310,Mask R-CNN,True,True,6,Voronoi,5%,90%,90%,
3311,Mask R-CNN,True,True,6,Voronoi,5%,90%,100%,
3312,Mask R-CNN,True,True,6,Voronoi,5%,90%,110%,
3313,Mask R-CNN,True,True,6,Voronoi,5%,100%,90%,
3314,Mask R-CNN,True,True,6,Voronoi,5%,100%,100%,
3315,Mask R-CNN,True,True,6,Voronoi,5%,100%,110%,
3316,Mask R-CNN,True,True,6,Voronoi,5%,110%,90%,
3317,Mask R-CNN,True,True,6,Voronoi,5%,110%,100%,
3318,Mask R-CNN,True,True,6,Voronoi,5%,110%,110%,
3319,Mask R-CNN,True,True,6,Voronoi,10%,90%,90%,
3320,Mask R-CNN,True,True,6,Voronoi,10%,90%,100%,
3321,Mask R-CNN,True,True,6,Voronoi,10%,90%,110%,
3322,Mask R-CNN,True,True,6,Voronoi,10%,100%,90%,
3323,Mask R-CNN,True,True,6,Voronoi,10%,100%,100%,
3324,Mask R-CNN,True,True,6,Voronoi,10%,100%,110%,
3325,Mask R-CNN,True,True,6,Voronoi,10%,110%,90%,
3326,Mask R-CNN,True,True,6,Voronoi,10%,110%,100%,
3327,Mask R-CNN,True,True,6,Voronoi,10%,110%,110%,
3328,Mask R-CNN,True,True,6,Voronoi,15%,90%,90%,
3329,Mask R-CNN,True,True,6,Voronoi,15%,90%,100%,
3330,Mask R-CNN,True,True,6,Voronoi,15%,90%,110%,
3331,Mask R-CNN,True,True,6,Voronoi,15%,100%,90%,
3332,Mask R-CNN,True,True,6,Voronoi,15%,100%,100%,
3333,Mask R-CNN,True,True,6,Voronoi,15%,100%,110%,
3334,Mask R-CNN,True,True,6,Voronoi,15%,110%,90%,
3335,Mask R-CNN,True,True,6,Voronoi,15%,110%,100%,
3336,Mask R-CNN,True,True,6,Voronoi,15%,110%,110%,
3337,Mask R-CNN,True,True,7,Random,0%,90%,90%,
3338,Mask R-CNN,True,True,7,Random,0%,90%,100%,
3339,Mask R-CNN,True,True,7,Random,0%,90%,110%,
3340,Mask R-CNN,True,True,7,Random,0%,100%,90%,
3341,Mask R-CNN,True,True,7,Random,0%,100%,100%,
3342,Mask R-CNN,True,True,7,Random,0%,100%,110%,
3343,Mask R-CNN,True,True,7,Random,0%,110%,90%,
3344,Mask R-CNN,True,True,7,Random,0%,110%,100%,
3345,Mask R-CNN,True,True,7,Random,0%,110%,110%,
3346,Mask R-CNN,True,True,7,Random,5%,90%,90%,
3347,Mask R-CNN,True,True,7,Random,5%,90%,100%,
3348,Mask R-CNN,True,True,7,Random,5%,90%,110%,
3349,Mask R-CNN,True,True,7,Random,5%,100%,90%,
3350,Mask R-CNN,True,True,7,Random,5%,100%,100%,
3351,Mask R-CNN,True,True,7,Random,5%,100%,110%,
3352,Mask R-CNN,True,True,7,Random,5%,110%,90%,
3353,Mask R-CNN,True,True,7,Random,5%,110%,100%,
3354,Mask R-CNN,True,True,7,Random,5%,110%,110%,
3355,Mask R-CNN,True,True,7,Random,10%,90%,90%,
3356,Mask R-CNN,True,True,7,Random,10%,90%,100%,
3357,Mask R-CNN,True,True,7,Random,10%,90%,110%,
3358,Mask R-CNN,True,True,7,Random,10%,100%,90%,
3359,Mask R-CNN,True,True,7,Random,10%,100%,100%,
3360,Mask R-CNN,True,True,7,Random,10%,100%,110%,
3361,Mask R-CNN,True,True,7,Random,10%,110%,90%,
3362,Mask R-CNN,True,True,7,Random,10%,110%,100%,
3363,Mask R-CNN,True,True,7,Random,10%,110%,110%,
3364,Mask R-CNN,True,True,7,Random,15%,90%,90%,
3365,Mask R-CNN,True,True,7,Random,15%,90%,100%,
3366,Mask R-CNN,True,True,7,Random,15%,90%,110%,
3367,Mask R-CNN,True,True,7,Random,15%,100%,90%,
3368,Mask R-CNN,True,True,7,Random,15%,100%,100%,
3369,Mask R-CNN,True,True,7,Random,15%,100%,110%,
3370,Mask R-CNN,True,True,7,Random,15%,110%,90%,
3371,Mask R-CNN,True,True,7,Random,15%,110%,100%,
3372,Mask R-CNN,True,True,7,Random,15%,110%,110%,
3373,Mask R-CNN,True,True,7,Distance Max,0%,90%,90%,
3374,Mask R-CNN,True,True,7,Distance Max,0%,90%,100%,
3375,Mask R-CNN,True,True,7,Distance Max,0%,90%,110%,
3376,Mask R-CNN,True,True,7,Distance Max,0%,100%,90%,
3377,Mask R-CNN,True,True,7,Distance Max,0%,100%,100%,
3378,Mask R-CNN,True,True,7,Distance Max,0%,100%,110%,
3379,Mask R-CNN,True,True,7,Distance Max,0%,110%,90%,
3380,Mask R-CNN,True,True,7,Distance Max,0%,110%,100%,
3381,Mask R-CNN,True,True,7,Distance Max,0%,110%,110%,
3382,Mask R-CNN,True,True,7,Distance Max,5%,90%,90%,
3383,Mask R-CNN,True,True,7,Distance Max,5%,90%,100%,
3384,Mask R-CNN,True,True,7,Distance Max,5%,90%,110%,
3385,Mask R-CNN,True,True,7,Distance Max,5%,100%,90%,
3386,Mask R-CNN,True,True,7,Distance Max,5%,100%,100%,
3387,Mask R-CNN,True,True,7,Distance Max,5%,100%,110%,
3388,Mask R-CNN,True,True,7,Distance Max,5%,110%,90%,
3389,Mask R-CNN,True,True,7,Distance Max,5%,110%,100%,
3390,Mask R-CNN,True,True,7,Distance Max,5%,110%,110%,
3391,Mask R-CNN,True,True,7,Distance Max,10%,90%,90%,
3392,Mask R-CNN,True,True,7,Distance Max,10%,90%,100%,
3393,Mask R-CNN,True,True,7,Distance Max,10%,90%,110%,
3394,Mask R-CNN,True,True,7,Distance Max,10%,100%,90%,
3395,Mask R-CNN,True,True,7,Distance Max,10%,100%,100%,
3396,Mask R-CNN,True,True,7,Distance Max,10%,100%,110%,
3397,Mask R-CNN,True,True,7,Distance Max,10%,110%,90%,
3398,Mask R-CNN,True,True,7,Distance Max,10%,110%,100%,
3399,Mask R-CNN,True,True,7,Distance Max,10%,110%,110%,
3400,Mask R-CNN,True,True,7,Distance Max,15%,90%,90%,
3401,Mask R-CNN,True,True,7,Distance Max,15%,90%,100%,
3402,Mask R-CNN,True,True,7,Distance Max,15%,90%,110%,
3403,Mask R-CNN,True,True,7,Distance Max,15%,100%,90%,
3404,Mask R-CNN,True,True,7,Distance Max,15%,100%,100%,
3405,Mask R-CNN,True,True,7,Distance Max,15%,100%,110%,
3406,Mask R-CNN,True,True,7,Distance Max,15%,110%,90%,
3407,Mask R-CNN,True,True,7,Distance Max,15%,110%,100%,
3408,Mask R-CNN,True,True,7,Distance Max,15%,110%,110%,
3409,Mask R-CNN,True,True,7,Voronoi,0%,90%,90%,
3410,Mask R-CNN,True,True,7,Voronoi,0%,90%,100%,
3411,Mask R-CNN,True,True,7,Voronoi,0%,90%,110%,
3412,Mask R-CNN,True,True,7,Voronoi,0%,100%,90%,
3413,Mask R-CNN,True,True,7,Voronoi,0%,100%,100%,
3414,Mask R-CNN,True,True,7,Voronoi,0%,100%,110%,
3415,Mask R-CNN,True,True,7,Voronoi,0%,110%,90%,
3416,Mask R-CNN,True,True,7,Voronoi,0%,110%,100%,
3417,Mask R-CNN,True,True,7,Voronoi,0%,110%,110%,
3418,Mask R-CNN,True,True,7,Voronoi,5%,90%,90%,
3419,Mask R-CNN,True,True,7,Voronoi,5%,90%,100%,
3420,Mask R-CNN,True,True,7,Voronoi,5%,90%,110%,
3421,Mask R-CNN,True,True,7,Voronoi,5%,100%,90%,
3422,Mask R-CNN,True,True,7,Voronoi,5%,100%,100%,
3423,Mask R-CNN,True,True,7,Voronoi,5%,100%,110%,
3424,Mask R-CNN,True,True,7,Voronoi,5%,110%,90%,
3425,Mask R-CNN,True,True,7,Voronoi,5%,110%,100%,
3426,Mask R-CNN,True,True,7,Voronoi,5%,110%,110%,
3427,Mask R-CNN,True,True,7,Voronoi,10%,90%,90%,
3428,Mask R-CNN,True,True,7,Voronoi,10%,90%,100%,
3429,Mask R-CNN,True,True,7,Voronoi,10%,90%,110%,
3430,Mask R-CNN,True,True,7,Voronoi,10%,100%,90%,
3431,Mask R-CNN,True,True,7,Voronoi,10%,100%,100%,
3432,Mask R-CNN,True,True,7,Voronoi,10%,100%,110%,
3433,Mask R-CNN,True,True,7,Voronoi,10%,110%,90%,
3434,Mask R-CNN,True,True,7,Voronoi,10%,110%,100%,
3435,Mask R-CNN,True,True,7,Voronoi,10%,110%,110%,
3436,Mask R-CNN,True,True,7,Voronoi,15%,90%,90%,
3437,Mask R-CNN,True,True,7,Voronoi,15%,90%,100%,
3438,Mask R-CNN,True,True,7,Voronoi,15%,90%,110%,
3439,Mask R-CNN,True,True,7,Voronoi,15%,100%,90%,
3440,Mask R-CNN,True,True,7,Voronoi,15%,100%,100%,
3441,Mask R-CNN,True,True,7,Voronoi,15%,100%,110%,
3442,Mask R-CNN,True,True,7,Voronoi,15%,110%,90%,
3443,Mask R-CNN,True,True,7,Voronoi,15%,110%,100%,
3444,Mask R-CNN,True,True,7,Voronoi,15%,110%,110%,
3445,Mask R-CNN,True,False,1,Random,0%,90%,,
3446,Mask R-CNN,True,False,1,Random,0%,100%,,
3447,Mask R-CNN,True,False,1,Random,0%,110%,,
3448,Mask R-CNN,True,False,1,Random,5%,90%,,
3449,Mask R-CNN,True,False,1,Random,5%,100%,,
3450,Mask R-CNN,True,False,1,Random,5%,110%,,
3451,Mask R-CNN,True,False,1,Random,10%,90%,,
3452,Mask R-CNN,True,False,1,Random,10%,100%,,
3453,Mask R-CNN,True,False,1,Random,10%,110%,,
